Gridcode,bio4,bio10,bio11,bio15,bio16,bio17,forest,grassland,farmland,urban,barren,sand,BD,PH,OC
101370076,503.61,12.46,-0.4,98.56,318.94,7,0.57,0.43,0,0,0,4.247,657.262,5.918,143.865
101370077,487,14.31,1.88,94.9,360.2,8.4,0.865,0.1225,0,0,0,4.363,636.631,5.808,152.958
101370078,480.88,14.59,2.32,93.38,393.25,10.31,0.8975,0.095,0,0,0,4.254,632.942,5.607,182.344
101370079,477.71,14.49,2.31,92.25,393.81,10.69,0.905,0.09,0,0,0,4.419,631.311,5.645,192.012
101370080,466.64,16.73,4.84,91.5,537.75,16.38,0.8475,0.15,0,0,0,3.583,614.384,5.56,192.967
101370081,454.69,21.39,9.77,92.31,932,29.5,0.9925,0,0,0,0,2.756,626.961,5.413,163.372
101370082,454.09,23.36,11.78,93.35,1118.75,35.55,1,0,0,0,0,2.737,669.013,5.402,150.184
101370083,469.97,17.36,5.37,91.06,612.69,21.31,1,0,0,0,0,3.896,626.623,5.422,166.022
101370084,485.69,13.4,1.05,90.56,428.69,17.31,0.8025,0.1925,0,0,0,4.578,616.488,5.684,179.734
101370085,489.82,12.76,0.31,90.56,430.75,17.94,0.525,0.475,0,0,0,4.706,627.542,5.767,181.21
101370086,494.67,11.76,-0.79,90.95,409.45,17.45,0.2125,0.7875,0,0,0,5.099,622.667,5.75,176.727
101370087,496.78,11.45,-1.16,90.94,419.25,18.44,0.5875,0.4075,0,0,0,4.739,603.096,5.718,170.079
101370088,502.8,8.44,-4.28,91.63,376.75,17.69,0.325,0.6725,0,0,0,4.727,680.216,5.996,118.201
101370089,503.71,9.35,-3.37,91.31,377.13,17.94,0.3475,0.65,0,0,0,4.336,676.87,5.985,111.774
101370090,505.54,8.26,-4.48,91.63,372.69,17.75,0.1825,0.8175,0,0,0,4.028,703.291,6.333,96.364
101370091,508.34,6.48,-6.3,92.55,365.5,17.7,0.0025,0.9975,0,0,0,5.035,675.193,5.876,111.243
101370092,510.21,7.16,-5.69,92.31,366.63,17.81,0.06,0.94,0,0,0,5.083,699.693,6.241,94.805
101370093,507.79,13.58,0.71,91.81,413,17.31,0.815,0.185,0,0,0,3.952,974.196,7.119,62.079
101370094,513.71,9.88,-3.07,92.13,370.19,17,0.4025,0.5975,0,0,0,4.32,775.074,6.585,70.529
101370095,517.04,9.13,-3.87,92.9,361.6,16.35,0.3975,0.6025,0,0,0,4.178,755.603,6.457,72.76
101370096,520.95,9.05,-4.04,93.75,360.13,15.63,0.2925,0.7075,0,0,0,4.435,765.918,6.351,69.249
101370097,520.68,14.31,1.13,94,353.13,12.31,0.98,0.02,0,0,0,3.399,929.497,6.788,72.237
101370098,527.73,11.73,-1.6,94.81,344.19,12.38,0.66,0.34,0,0,0,3.062,852.247,6.389,54.927
101370099,532.18,11.66,-1.79,96.63,349.63,10.94,0.4375,0.5625,0,0,0,3.149,793.637,6.306,74.455
101370100,534.24,15.18,1.64,99.55,344.4,7.1,0.97,0.03,0,0,0,3.406,948.525,6.877,71.203
101370101,544.41,9.06,-4.69,100.31,399.19,13,0.3175,0.6825,0,0,0,3.907,717.19,6.079,94.163
101370102,551.09,10.41,-3.53,101.94,403.5,11,0.6725,0.3275,0,0,0,3.591,708.104,6.274,91.686
101370103,555.71,9.91,-4.15,103.63,429.44,11.25,0.2175,0.7825,0,0,0,3.973,723.955,6.268,78.434
101370104,563.62,11.52,-2.78,105.8,441.25,9.3,0.76,0.24,0,0,0,3.407,763.884,6.439,73.367
101370105,563.75,8.79,-5.51,104.63,489.25,13.06,0.0875,0.9125,0,0,0,3.854,699.494,6.171,83.003
101370106,569.8,10.93,-3.54,106.31,498.81,11.31,0.645,0.355,0,0,0,3.337,730.304,6.297,72.367
101370107,573.38,12.26,-2.36,106.13,506.69,10.56,0.9825,0.0175,0,0,0,2.943,781.527,6.325,70.134
101370108,570.62,10.49,-4.05,104.13,531.81,12.81,0.84,0.16,0,0,0,3.272,706.838,6.118,78.648
101370109,568.59,11.74,-2.8,101.55,522.25,13.1,0.8975,0.1025,0,0,0,3.269,684.137,6.184,101.324
101370110,562.49,14.49,0.03,96.81,484.81,12.75,1,0,0,0,0,2.893,747.252,6.324,104.207
101370111,564.4,11.08,-3.4,97,554.13,16.81,0.9875,0.0125,0,0,0,3.011,765.486,6.22,77.333
101370112,561.25,11.87,-2.56,94.25,549.5,18.06,1,0,0,0,0,2.832,793.517,6.329,77.628
101370113,559.41,10.68,-3.74,92.7,586.55,21.5,1,0,0,0,0,2.93,768.725,6.372,82.077
101370114,557.91,10.37,-4.03,90,606.25,25.5,0.9975,0.0025,0,0,0,3.731,737.727,6.111,104.913
101370115,566.09,14.26,-0.42,84.44,566.13,27.69,0.975,0,0.01,0,0,3.422,727.475,5.897,133.243
101370116,578.7,18.85,3.77,79.13,520.06,29.56,0.9875,0.005,0,0.0075,0,2.46,763.3,5.841,147.572
101370117,596.57,22.21,6.64,81.75,582.13,30.56,1,0,0,0,0,1.882,778.326,5.637,161.767
101370118,626.46,25.26,8.9,91.4,785.7,40.25,0.9775,0.01,0.005,0.0075,0,1.363,975.199,5.967,101.019
101370119,647.99,26.31,9.39,95.81,969.75,54.31,0.865,0.0125,0.03,0.0925,0,1.207,1080.638,6.083,68.844
101370120,662.44,27.17,9.86,98,1104.13,66.63,0.885,0.025,0.075,0.015,0,1.058,1124.207,6.03,55.256
101370121,661.58,27.09,9.79,97.31,1073.75,65,0.7575,0.0125,0.2175,0.0125,0,1.051,1153.853,6.016,50.216
101370122,664.5,27.43,10.04,96.6,1002.3,61.7,0.515,0.025,0.4275,0.0325,0,1.081,1164.522,6.054,45.383
101370123,665.63,27.58,10.17,94.94,876.94,54.31,0.1075,0.005,0.8,0.0875,0,1.253,1191.681,6.491,48.334
101370124,665.2,27.12,9.75,93.56,785.06,47.19,0.3225,0.05,0.6225,0.005,0,1.15,1183.39,6.784,43.197
101370125,668.56,27.34,9.87,91.88,703.56,42.69,0.18,0.0225,0.77,0.0275,0,1.093,1209.676,6.99,32.691
101370126,671.33,27.54,10.02,89.63,642.56,40.5,0.005,0.025,0.97,0,0,1.191,1183.13,7.193,34.28
101370127,674.28,27.69,10.08,86,594.15,40.1,0.03,0.125,0.7875,0.0575,0,1.17,1188.541,7.166,32.689
101370128,679.36,27.77,10.04,82.06,561.5,41.75,0,0.0125,0.9875,0,0,1.025,1153.396,7.27,33.543
101370129,682.54,27.88,10.09,77.94,538.94,44.63,0.03,0.13,0.84,0,0,0.866,1138.717,7.218,35.426
101370130,687.11,28.26,10.32,73.19,512.25,48.25,0.0375,0.35,0.5975,0.015,0,1.083,1183.42,6.77,37.595
101370131,694.19,28.88,10.77,69.1,487.3,50.7,0,0.0975,0.9025,0,0,1.148,1177.504,6.914,34.658
101370132,699.04,29.19,10.98,66.69,480.63,53.06,0.01,0.0525,0.9375,0,0,1.13,1162.89,6.89,33.451
101370133,702.34,29.34,11.03,65.13,476.06,55.06,0,0.25,0.72,0.03,0,1.24,1189.984,6.689,36.876
101370134,706.22,29.44,11.05,63.94,468.88,56.88,0.0025,0.55,0.4475,0,0,1.272,1217.741,6.508,38.395
101370135,711.07,29.82,11.33,63,456.88,57.25,0.0875,0.32,0.5925,0,0,1.28,1228.657,6.439,38.676
101370136,712.05,29.66,11.15,62.35,459.5,57.6,0.475,0.1325,0.3925,0,0,1.26,1246.185,6.407,38.265
101370137,705.49,28.26,9.96,61.94,482.88,60.06,0.7475,0.0375,0.2025,0.0125,0,1.233,1187.33,6.218,48.671
101370138,713.54,29.24,10.78,61.63,477.81,58.63,0.6025,0.105,0.2925,0,0,1.213,1226.294,6.39,43.089
101370139,711.78,28.69,10.27,60.88,489,60,0.6525,0.1325,0.2125,0.0025,0,1.223,1213.937,6.271,44.827
101370140,715.6,29.03,10.54,60.1,493.7,60.35,0.04,0.595,0.365,0,0,1.304,1206.439,6.44,40.436
101370141,715.44,28.7,10.18,59.63,504.56,62.25,0.515,0.24,0.245,0,0,1.296,1190.904,6.379,44.643
101370142,715.89,28.61,10.08,58.88,514.13,64.5,0.87,0.055,0.075,0,0,1.276,1196.999,6.328,48.504
101370143,720.48,29.09,10.46,59.25,521.88,63.63,0.9375,0.0175,0.0275,0,0,1.287,1171.164,6.359,49.76
101370144,704.82,26.52,8.33,57.94,562.63,73.31,0.98,0.0125,0.0075,0,0,1.255,1148.804,6.118,53.393
101370145,684.93,23.23,5.55,57.85,603.65,79.85,0.9975,0,0.0025,0,0,1.541,965.97,5.735,82.997
101370146,687.65,23.36,5.63,57.88,600.56,79.5,0.975,0.0025,0.02,0.0025,0,1.438,980.326,5.813,79.834
101370147,694.71,24.26,6.33,57.75,589.63,78.81,0.925,0.0125,0.0575,0.005,0,1.383,1068.554,5.954,69.765
101370148,694.33,23.99,6.06,57.31,595.69,80,0.9775,0.005,0.015,0.0025,0,1.298,1033.229,5.892,76.511
101370149,701.25,24.71,6.61,57.25,599.6,80.05,1,0,0,0,0,1.27,1016.762,5.874,74.577
101370150,726.07,27.81,9.07,58,603,78.56,0.8975,0.0575,0.0025,0.0425,0,1.227,1181.682,6.111,57.318
101370151,714.79,25.9,7.47,56.69,590.38,81.75,0.9925,0.0075,0,0,0,1.242,1121.747,6.093,65.28
101370152,700.82,23.46,5.39,55.38,587.06,86.75,1,0,0,0,0,1.384,1006.397,5.871,84.414
101370153,704.59,23.39,5.24,54.81,578.31,88.56,1,0,0,0,0,1.377,1007.712,5.815,85.958
101370154,705.36,23.04,4.9,54.15,572.35,91.75,0.9975,0.0025,0,0,0,1.351,955.166,5.841,94.057
101370155,713.93,23.74,5.36,53.25,555.69,92.5,1,0,0,0,0,1.401,991.339,5.748,89.186
101370156,717.5,23.76,5.26,53,551,94.25,0.995,0.0025,0,0.0025,0,1.376,1026.965,5.827,79.702
101370157,728.96,24.73,5.98,52.5,539.38,93.56,1,0,0,0,0,1.365,1020.144,5.824,72.439
101370158,753.64,27.27,7.89,52.85,517.8,88.85,0.985,0.0125,0.0025,0,0,1.364,1157.747,6.079,52.469
101370159,765.06,28.12,8.45,52.94,508.63,87.81,0.98,0.02,0,0,0,1.384,1175.319,6.016,52.87
101370160,781.53,29.34,9.28,52.44,483.63,86.19,0.69,0.1375,0.16,0.005,0,1.406,1190.329,6.131,51.289
101370161,790.9,29.73,9.38,51.44,462.25,87.25,0.0775,0.2775,0.6175,0.02,0,1.268,1214.371,6.418,53.941
101370162,795.52,29.67,9.23,50.5,448.4,89.15,0.005,0.1975,0.785,0.0125,0,1.246,1211.089,6.739,62.112
101370163,795.35,29.42,9.04,50,446.38,91.88,0.11,0.175,0.6975,0.0125,0.0025,1.203,1235.367,6.772,62.378
101370164,799.06,29.44,8.99,49,445.31,95.88,0.185,0.0825,0.715,0.0175,0,1.173,1231.634,6.813,59.288
101370165,806.12,29.55,8.88,49,448.25,99.88,0.15,0.015,0.83,0.005,0,1.12,1212.95,6.845,55.204
101370166,814.04,29.68,8.79,49,457.38,102.75,0.015,0.045,0.9375,0.0025,0,1.091,1242.676,6.973,51.118
101370167,820.82,29.8,8.69,49.15,473.3,104.45,0.0725,0.0925,0.8225,0.0125,0,0.981,1255.716,6.911,52.951
101370168,826.26,29.91,8.64,49.94,492.88,105.94,0.0975,0.03,0.8625,0.0075,0,0.898,1230.073,7.025,58.006
101370169,831.14,30,8.59,51,513.06,107,0.0375,0.085,0.85,0.005,0,0.788,1212.71,6.922,56.757
101370170,835.96,30.08,8.54,52.5,534.25,107.06,0.095,0.09,0.7875,0,0,0.8,1202.456,6.858,55.788
101370171,838.61,30.19,8.62,54.25,558.85,107.25,0.41,0.19,0.3175,0.0075,0.0025,0.817,1185.219,6.789,56.887
101370172,842.61,30.34,8.69,56.13,581.75,107.5,0.4,0.0575,0.4675,0.0075,0,0.857,1194.161,6.667,58.69
101370173,843.7,30.41,8.74,57.19,600.63,108.88,0.4125,0.03,0.4325,0.0175,0,0.834,1197.912,6.35,47.781
101370174,844.06,30.45,8.78,58,614.5,110.75,0.4175,0.0275,0.425,0,0,0.888,1192.006,6.285,48.791
101370175,841.2,30.23,8.65,58,628.13,114.06,0.52,0.03,0.4025,0.0125,0,0.958,1215.851,6.242,49.094
101370176,838.29,30.16,8.64,57.2,634.3,116.8,0.2475,0.055,0.575,0.1175,0,0.977,1225.423,6.188,44.118
101370177,836.04,29.99,8.54,56.81,638.13,120.31,0.7175,0.0075,0.1575,0.015,0,1.051,1200.525,6.197,52.954
101370178,838.78,30.13,8.64,56.38,632.69,121.75,0.69,0.03,0.205,0.01,0.0075,1.009,1172.209,6.339,57.856
101370179,841.06,30.03,8.49,55.88,635.06,124.19,0.67,0.04,0.285,0.005,0,1.134,1203.661,5.993,48.158
101370180,841.89,29.87,8.35,55.05,639.25,128.1,0.775,0.0025,0.1825,0.0175,0,1.24,1196.479,6.032,49.532
101370181,848.11,30.2,8.54,54.13,631.69,130.56,0.675,0.0125,0.2475,0.045,0,0.991,1206.502,6.22,51.301
101370182,850.88,30.31,8.63,53.81,632.63,132.94,0.6475,0.02,0.155,0,0,0.947,1162.539,6.291,54.401
101370183,849.63,30.34,8.68,54.13,639.5,132.75,0.435,0.02,0.1325,0,0.005,0.915,1118.694,6.534,67.491
101370184,847.93,30.32,8.67,54.94,650.69,131.13,0.555,0.0175,0.29,0,0,0.882,1175.682,6.709,59.324
101370185,837.78,29.61,8.23,56,684.8,133.4,0.845,0.0275,0.05,0,0,1.101,1181.652,6.085,57.128
101370186,831.36,29.14,7.92,56.75,716.38,135,0.985,0.01,0.005,0,0,1.264,1186.746,5.72,55.445
101370187,811.47,27.66,6.97,56.63,773,143,1,0,0,0,0,1.469,1115.665,5.492,65.245
101370188,811.72,27.67,6.96,57.19,787.06,144.44,1,0,0,0,0,1.514,1093.741,5.43,64.68
101370189,815.98,27.85,7.04,57.35,793.4,145.5,0.995,0,0,0.005,0,1.577,1094.588,5.331,64.155
101370190,817.03,27.79,6.94,56.94,799.81,147.88,0.9625,0,0.0275,0.01,0,1.58,1115.932,5.366,60.671
101370191,817.61,27.6,6.76,56.63,801.19,150.19,0.985,0.0075,0.0025,0.005,0,1.533,1156.585,5.473,55.551
101370192,826.08,28.12,7.06,56.44,784.25,149.75,0.9275,0.0025,0.045,0.025,0,1.647,1143.429,5.629,54.994
101370193,833.88,28.7,7.44,55.94,759.5,149.94,0.8375,0.0025,0.115,0.045,0,1.387,1166.055,5.883,50.349
101370194,823.47,27.89,6.86,54.85,755.25,156.25,0.985,0.0125,0.0025,0,0,1.468,1130.301,5.658,54.74
101370195,810.99,26.91,6.18,53.25,753.69,161.56,0.9875,0,0.01,0.0025,0,1.513,1123.646,5.562,58.698
101370196,824.9,28.21,7.11,52.88,707.94,158.94,0.995,0.005,0,0,0,1.413,1152.972,5.616,51.255
101370197,822.83,28.19,7.15,52.13,692.06,159.19,0.99,0.0075,0.0025,0,0,1.384,1137.651,5.561,51.322
101370198,823.5,28.48,7.46,51.4,670.35,158.4,0.955,0.0175,0.0225,0.005,0,1.43,1130.314,5.657,53.913
101370199,824.81,28.81,7.73,50.75,650.81,156.88,0.7975,0.035,0.135,0.0325,0,1.173,1140.749,5.875,55.779
101370200,815.65,27.84,7.02,50,657.06,157.75,0.9875,0,0.0075,0.005,0,1.55,1112.214,5.555,57.01
101370201,826.83,29.31,8.22,49.13,618.94,151.81,0.7425,0.025,0.1125,0.12,0,1.279,1158.235,5.971,51.297
101370202,827.83,29.67,8.54,48.69,602.88,147.13,0.6875,0.035,0.1925,0.085,0,1.074,1172.727,6.14,47.3
101370203,813.29,28.24,7.48,49.15,623.35,149.45,0.975,0.005,0.0175,0.0025,0,1.381,1141.51,5.714,51.909
101370204,815.63,28.85,8.05,49.38,603.63,143,0.8775,0.0225,0.0175,0.0825,0,1.166,1152.729,5.882,50.192
101370205,800.23,27.54,7.16,49.69,643.56,152.94,0.9375,0.0025,0.0375,0.0225,0,1.344,1133.93,5.742,56.594
101370206,793.18,27.24,7.07,49.13,656.75,159,0.9775,0.0125,0,0.01,0,1.49,1093.115,5.588,58.645
101370207,794.58,28.68,8.55,47.1,615.55,157.05,0.6875,0.0425,0.0975,0.1725,0,1.286,1139.321,5.945,51.631
101370208,782.57,28.4,8.55,45.81,611.25,162.44,0.89267,0.020942,0.070681,0.015707,0,1.307,1109.941,5.902,51.297
101370209,774.12,28.71,9.09,44.11,581.33,162.56,0.733645,0.107477,0.056075,0.070093,0,1.203,1112.252,6.017,59.3
101380046,544.62,3.75,-10.12,125,287.31,6.77,0,0.966507,0,0,0.033493,5.897,701.278,6.495,91.884
101380047,548.8,4.1,-9.87,124.73,279.82,6.09,0,0.962441,0,0,0.037559,5.365,695.012,6.8,77.661
101380050,563.21,7.32,-7.04,124,259.65,4.06,0,1,0,0,0,3.854,732.506,7.475,43.253
101380051,564.72,8.59,-5.82,121.35,257.75,3.8,0,1,0,0,0,5.67,749.986,7.647,36.012
101380052,565.47,9.39,-5.03,119.3,256.65,3.55,0,1,0,0,0,5.834,810.754,7.69,33.234
101380053,564.52,10.33,-4.09,116.85,259.25,3.95,0.0125,0.8975,0,0,0.0025,4.526,978.69,7.836,29.424
101380054,563.54,9.38,-4.98,120.24,246.12,3.24,0.002976,0.988095,0,0,0,4.843,854.441,7.677,26.474
101380055,561.77,8.04,-6.26,123.28,234.94,2.5,0,0.938182,0,0,0.061818,4.394,872.226,7.497,38.772
101380056,556.61,5.93,-8.22,123.6,230.05,2.7,0,0.631043,0,0,0.368957,4.987,813.395,7.445,41.441
101380057,555.93,5.82,-8.31,123.85,227.35,2.3,0,0.785,0,0,0.215,4.405,709.385,7.358,49.419
101380058,556.61,7.52,-6.67,123.4,231.15,2.05,0,0.99,0,0,0.01,5.53,758.656,7.485,39.789
101380059,555.12,8.27,-5.87,123.16,235.08,2.12,0,1,0,0,0,5.077,851.998,7.381,42.11
101380060,552.6,10.34,-3.76,122,249.85,2,0,1,0,0,0,4.277,868.574,7.299,53.074
101380061,553.66,8.71,-5.41,122.95,235.35,2.05,0,1,0,0,0,4.296,815.48,7.264,50.508
101380062,554.22,7.88,-6.22,123.45,227,2,0,1,0,0,0,5.817,763.097,6.918,65.688
101380063,553.51,9.66,-4.44,123.5,232.5,2,0,1,0,0,0,3.235,806.726,7.312,45.912
101380064,553.68,9.69,-4.42,123.92,226.72,2,0,0.965,0,0,0,3.25,788.859,7.519,30.947
101380065,552.82,9.96,-4.14,123.6,224.65,2,0,0.9975,0,0,0,4.292,772.952,7.438,28.978
101380066,553.19,10.92,-3.2,123.15,224.25,2,0,1,0,0,0,4.168,814.145,7.289,29.881
101380067,550.95,9.16,-4.88,121.2,221.4,2,0,1,0,0,0,5.132,751.535,6.914,36.009
101380068,549.96,10.39,-3.64,120.32,222.96,2,0,1,0,0,0,3.278,767.526,6.817,45.642
101380069,545.76,9.63,-4.26,117.6,227.65,2.65,0,1,0,0,0,4.803,770.222,6.566,58.908
101380070,541.55,9.55,-4.23,115.2,233.35,3.55,0.0025,0.9975,0,0,0,6.004,745.283,6.541,70.484
101380071,536.47,10.95,-2.74,112.2,245.05,3.75,0.095,0.905,0,0,0,4.939,676.44,6.297,99.913
101380072,531.89,9.72,-3.83,110.25,250.3,4.15,0.045,0.955,0,0,0,4.314,678.598,6.082,118.49
101380073,523.58,10.52,-2.83,106.36,266.4,5.52,0.2675,0.7325,0,0,0,4.259,671.999,6.072,118.86
101380074,514.65,11.51,-1.62,102.95,283.65,6,0.3325,0.6675,0,0,0,4.02,644.413,5.885,150.365
101380075,504.46,12.5,-0.39,100.1,307.7,6.5,0.6475,0.3525,0,0,0,4.121,622.825,5.757,160.758
101380076,493.58,13.16,0.58,97.45,347,8.2,0.625,0.3725,0,0,0,4.485,624.69,5.712,186.803
101380077,471.25,16.04,4.01,93.72,451.64,11.88,0.98,0.02,0,0,0,4.172,611.219,5.494,181.006
101380078,456.13,18.51,6.86,92.3,657.95,19.75,0.955,0.0425,0,0,0,3.361,597.793,5.493,185.731
101380079,451.06,19.2,7.68,92,744.15,23.25,0.9975,0,0,0,0,3.257,596.676,5.4,186.593
101380080,440.43,24.13,12.89,93.55,1301.55,41.9,0.9975,0.0025,0,0,0,2.384,630.528,5.316,150.624
101380081,442.24,22.37,11.08,92.7,1060.7,34.35,1,0,0,0,0,2.524,573.359,5.143,154.54
101380082,459.74,16.51,4.78,90.48,566.4,19.76,0.99,0.005,0,0,0,3.797,613.766,5.342,179.608
101380083,468.14,15,3.08,90,488.75,18.85,0.9925,0.005,0,0,0,4.354,647.223,5.552,195.824
101380084,468.09,15.73,3.82,90.25,541.75,21.15,0.965,0.0275,0,0,0,4.329,629.514,5.519,186.779
101380085,468.76,16.39,4.45,90.8,598.65,23.2,0.9725,0.025,0,0,0,4.347,598.999,5.61,173.354
101380086,479.91,13.6,1.4,90.24,480.24,20.4,0.7175,0.27,0,0,0,4.808,635.912,5.783,177.489
101380087,482.17,13.81,1.58,90.55,498.75,21.2,0.755,0.2425,0,0,0,4.784,616.096,5.708,166.233
101380088,487.93,11.79,-0.56,90.45,438.6,20.25,0.915,0.0825,0,0,0,4.498,593.807,5.678,167.986
101380089,494.57,8.08,-4.37,90.95,383,18.8,0.0275,0.96,0,0,0,4.301,710.794,5.926,123.98
101380090,497.16,8.27,-4.25,91,380.65,18.9,0.075,0.925,0,0,0,3.939,724.732,6.204,96.728
101380091,499.08,8.94,-3.63,90.68,384.08,19.04,0.5575,0.4425,0,0,0,5.148,666.402,5.915,108.673
101380092,501.76,8.51,-4.1,90.95,375.45,18.65,0.345,0.655,0,0,0,4.943,663.135,5.885,113.926
101380093,503.43,9.22,-3.46,91.05,377.05,18.3,0.38,0.62,0,0,0,4.477,735.13,6.395,86.579
101380094,503.16,11.88,-0.82,91.55,402.5,18,0.695,0.305,0,0,0,4.24,914.514,6.972,67.249
101380095,507.54,11.68,-1.1,91.56,387.8,17.36,0.815,0.185,0,0,0,3.907,855.352,6.819,65.522
101380096,512.84,8.98,-3.89,92.85,367.45,16.95,0.285,0.715,0,0,0,4.635,728.643,6.271,83.129
101380097,512.49,14.09,1.15,92.45,364.55,14.35,0.95,0.05,0,0,0,3.43,944.587,6.86,70.634
101380098,520.12,12.29,-0.83,93.4,347.25,13.7,0.99,0.0075,0,0.0025,0,3.068,855.297,6.453,70.559
101380099,526.32,11.5,-1.77,95.05,354.35,13.7,0.5625,0.4325,0,0,0,3.145,914.327,6.598,48.765
101380100,529.19,14.2,0.83,97.56,357.16,10.6,0.985,0.015,0,0,0,3.385,934.274,6.788,66.227
101380101,539.1,9.3,-4.26,100.05,401.3,13.65,0.405,0.595,0,0,0,3.839,728.282,6.046,94.034
101380102,546.31,12.31,-1.54,102.35,390.6,10.1,0.9425,0.0575,0,0,0,3.318,737.788,6.251,94.509
101380103,551.66,9.69,-4.24,104,436.6,12.5,0.25,0.75,0,0,0,3.733,696.155,6.14,92.567
101380104,561.86,11.64,-2.61,106.8,445.24,10.08,0.8975,0.1025,0,0,0,3.415,713.671,6.173,101.569
101380105,563.17,9.54,-4.73,106.45,490.2,12.1,0.09,0.91,0,0,0,3.481,704.204,6.075,84.152
101380106,566.2,10.05,-4.31,106.8,508.05,12.15,0.58,0.42,0,0,0,3.604,743.72,6.244,73.49
101380107,570.39,11.55,-2.97,106.95,513.4,10.8,0.89,0.11,0,0,0,3.166,840.678,6.472,56.062
101380108,569.34,11.7,-2.8,105.75,525.25,11.35,0.9875,0.0125,0,0,0,3.165,765.755,6.273,70.801
101380109,564.17,11.07,-3.34,102.64,541.52,13.4,0.915,0.085,0,0,0,3.448,681.179,6.202,94.638
101380110,556.98,13.68,-0.6,98.05,511.5,13.15,1,0,0,0,0,3.051,740.156,6.341,105.507
101380111,557.39,9.84,-4.44,98.35,583.5,17.75,0.98,0.02,0,0,0,3.504,693.741,6.166,99.442
101380112,554.34,11.63,-2.6,95,569.1,17.9,0.995,0.0025,0.0025,0,0,2.943,746.986,6.24,92.781
101380113,552.94,9.02,-5.19,94.64,631.56,22.64,1,0,0,0,0,3.367,720.74,6.185,94.173
101380114,549.5,8.79,-5.35,91,644.95,27.3,0.9825,0.005,0,0,0,3.919,722.11,5.912,132.709
101380115,565.61,18.22,3.52,82.2,532.7,26.5,0.99,0.0025,0.0075,0,0,3.131,731.581,5.95,139.107
101380116,569.34,18.39,3.53,79.95,551.05,30.55,1,0,0,0,0,2.358,789.472,5.915,140.636
101380117,588.89,21.96,6.59,82.95,596.4,30.4,1,0,0,0,0,1.798,814.105,5.726,149.869
101380118,617.06,25.18,9.1,91.44,750.6,36.12,0.95,0.0125,0.03,0.0075,0,1.414,1002.959,5.978,88.012
101380119,626.15,24.93,8.57,92.5,825,43.25,0.985,0,0.01,0.005,0,1.336,988.684,5.933,86.011
101380120,647.1,26.63,9.74,96.95,1023.5,58.85,0.9575,0.0275,0.015,0,0,1.14,1054.654,5.913,71.256
101380121,655.01,27.26,10.15,97.6,1102.5,66.85,0.6925,0.04,0.235,0.03,0.0025,1.075,1160.3,6.087,56.664
101380122,657.24,27.57,10.37,96.08,1041.64,65.8,0.62,0.0425,0.3225,0.015,0,1.173,1189.847,6.136,49.04
101380123,658.65,27.56,10.34,93.45,890.5,56.7,0.2575,0.035,0.68,0.0275,0,1.314,1198.808,6.274,45.929
101380124,660.15,27.23,9.98,91.7,795.05,50.8,0.5375,0.0075,0.455,0,0,1.19,1176.986,6.402,45.608
101380125,664.64,27.52,10.16,89.65,714.25,47.05,0.0175,0.0025,0.9725,0.0075,0,1.193,1214.82,6.963,32.335
101380126,667.08,27.54,10.1,87.35,657.35,45.1,0.0275,0.085,0.8875,0,0,1.195,1207.89,6.853,35.85
101380127,673.27,27.88,10.32,84.08,601.8,43.68,0.0075,0.0625,0.9225,0.0075,0,1.282,1201.003,6.985,34.299
101380128,679.66,28.19,10.45,80.6,562.3,44.45,0,0.0575,0.9325,0.01,0,1.147,1192.506,7.183,32.831
101380129,683.2,28.29,10.47,77.45,541.6,46.3,0,0.1,0.9,0,0,0.993,1163.915,7.128,32.238
101380130,685.08,28.29,10.41,73.9,527,49.15,0.0575,0.22,0.7225,0,0,1.103,1174.738,6.705,38.102
101380131,690.84,28.68,10.64,69.48,504.84,53.28,0.085,0.2825,0.6325,0,0,1.193,1197.565,6.382,38.215
101380132,695.26,28.99,10.84,66.65,490.8,56.3,0.5075,0.17,0.3225,0,0,1.189,1188.034,6.442,36.867
101380133,701.09,29.56,11.26,64.65,476.1,57.85,0.18,0.1575,0.6625,0,0,1.352,1176.686,6.469,35.493
101380134,704.98,29.79,11.4,63.65,467.9,58.2,0.0425,0.4075,0.535,0.015,0,1.273,1214.073,6.363,40.743
101380135,708.01,29.85,11.41,63,462.85,58.4,0.4525,0.1775,0.345,0.025,0,1.25,1235.706,6.349,43.596
101380136,706.8,29.16,10.82,62.72,471.92,59.68,0.76,0.045,0.1925,0.0025,0,1.231,1214.51,6.314,43.511
101380137,706.71,28.69,10.36,62.05,483.1,60.1,0.73,0.08,0.19,0,0,1.254,1211.572,6.286,46.328
101380138,712.76,29.3,10.84,61.8,482.5,58.65,0.8025,0.0725,0.125,0,0,1.265,1216.773,6.319,45.268
101380139,712.91,29.25,10.82,61.5,487.7,58.65,0.325,0.1725,0.495,0.0075,0,1.306,1215.346,6.368,44.275
101380140,713.23,29.07,10.62,60.72,494.32,59.6,0.7025,0.1775,0.1125,0,0,1.339,1182.53,6.341,44.811
101380141,715.51,29.18,10.68,60.25,501.3,59.35,0.525,0.32,0.155,0,0,1.402,1195.332,6.384,45.813
101380142,715.21,29.07,10.57,59.5,510.45,61.55,0.855,0.035,0.0925,0.0025,0,1.353,1184.92,6.356,47.321
101380143,703.88,27.02,8.83,57.75,536.85,70.85,0.9525,0.0225,0.025,0,0,1.232,1157.67,6.173,51.416
